Strategy,Future.ID,REGION,COMMODITY,TECHNOLOGY,EMISSION,YEAR,TIMESLICE,MODE_OF_OPERATION,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,STORAGEINTRADAY,STORAGEINTRAYEAR,UDC,AnnualVariableOperatingCost,TotalCapacityAnnual,NewCapacity,CapitalInvestment,AnnualFixedOperatingCost,CapitalInvestmentStorage,AnnualTechnologyEmission,TotalTechnologyAnnualActivity,Scen_fut
Scenario1,6,RE1,,PWRGEO002,,2019,,,,,,,,,,0.0,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2019,,,,,,,,,,,,,,0.0,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2019,,,,,,,,,,,,,,,,,0.0,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2020,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2020,,,,,,,,,,,0.0,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2020,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2020,,,,,,,,,,0.0,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2020,,,,,,,,,,,,,,0.0,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2020,,,,,,,,,,,,,,,,,0.0,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2021,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2021,,,,,,,,,,,0.0,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2021,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2021,,,,,,,,,,0.0,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2021,,,,,,,,,,,,,,0.0,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2021,,,,,,,,,,,,,,,,,0.0,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2022,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2022,,,,,,,,,,,0.0,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2022,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2022,,,,,,,,,,0.0,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2022,,,,,,,,,,,,,,0.0,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2022,,,,,,,,,,,,,,,,,0.0,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2023,,,,,,,,,,,,0.035,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2023,,,,,,,,,,,0.035,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2023,,,,,,,,,,,,,121.67995000000002,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2023,,,,,,,,,,0.2086792717968001,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2023,,,,,,,,,,,,,,5.250000000000001,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2023,,,,,,,,,,,,,,,,,1.043396358984,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2024,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2024,,,,,,,,,,,0.035,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2024,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2024,,,,,,,,,,0.20867927179680007,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2024,,,,,,,,,,,,,,5.250000000000001,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2024,,,,,,,,,,,,,,,,,1.043396358984,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2025,,,,,,,,,,,,0.035,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2025,,,,,,,,,,,0.07,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2025,,,,,,,,,,,,,121.67995000000002,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2025,,,,,,,,,,0.4173585435936002,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2025,,,,,,,,,,,,,,10.500000000000002,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2025,,,,,,,,,,,,,,,,,2.086792717968,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2026,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2026,,,,,,,,,,,0.07,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2026,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2026,,,,,,,,,,0.41735854359360014,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2026,,,,,,,,,,,,,,10.500000000000002,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2026,,,,,,,,,,,,,,,,,2.086792717968,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2027,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2027,,,,,,,,,,,0.07,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2027,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2027,,,,,,,,,,0.41735854359360014,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2027,,,,,,,,,,,,,,10.500000000000002,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2027,,,,,,,,,,,,,,,,,2.086792717968,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2028,,,,,,,,,,,,0.03499999999999999,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2028,,,,,,,,,,,0.105,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2028,,,,,,,,,,,,,121.67994999999996,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2028,,,,,,,,,,0.6260378153904,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2028,,,,,,,,,,,,,,15.75,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2028,,,,,,,,,,,,,,,,,3.130189076952,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2029,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2029,,,,,,,,,,,0.105,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2029,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2029,,,,,,,,,,0.6260378153903999,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2029,,,,,,,,,,,,,,15.75,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2029,,,,,,,,,,,,,,,,,3.130189076952,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2030,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2030,,,,,,,,,,,0.105,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2030,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2030,,,,,,,,,,0.6260378153903999,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2030,,,,,,,,,,,,,,15.75,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2030,,,,,,,,,,,,,,,,,3.130189076952,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2031,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2031,,,,,,,,,,,0.105,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2031,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2031,,,,,,,,,,0.6260378153904,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2031,,,,,,,,,,,,,,15.75,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2031,,,,,,,,,,,,,,,,,3.130189076952,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2032,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2032,,,,,,,,,,,0.105,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2032,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2032,,,,,,,,,,0.6260378153904,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2032,,,,,,,,,,,,,,15.75,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2032,,,,,,,,,,,,,,,,,3.130189076952,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2033,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2033,,,,,,,,,,,0.105,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2033,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2033,,,,,,,,,,0.6260378153903999,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2033,,,,,,,,,,,,,,15.75,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2033,,,,,,,,,,,,,,,,,3.130189076952,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2034,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2034,,,,,,,,,,,0.105,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2034,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2034,,,,,,,,,,0.6260378153903999,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2034,,,,,,,,,,,,,,15.75,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2034,,,,,,,,,,,,,,,,,3.130189076952,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2035,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2035,,,,,,,,,,,0.105,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2035,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2035,,,,,,,,,,0.6260378153903999,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2035,,,,,,,,,,,,,,15.75,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2035,,,,,,,,,,,,,,,,,3.130189076952,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2036,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2036,,,,,,,,,,,0.105,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2036,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2036,,,,,,,,,,0.6260378153903999,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2036,,,,,,,,,,,,,,15.75,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2036,,,,,,,,,,,,,,,,,3.130189076952,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2037,,,,,,,,,,,,0.09999999999999999,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2037,,,,,,,,,,,0.205,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2037,,,,,,,,,,,,,347.657,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2037,,,,,,,,,,1.2222643062383995,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2037,,,,,,,,,,,,,,30.749999999999996,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2037,,,,,,,,,,,,,,,,,6.111321531192,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2038,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2038,,,,,,,,,,,0.205,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2038,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2038,,,,,,,,,,1.2222643062383995,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2038,,,,,,,,,,,,,,30.749999999999996,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2038,,,,,,,,,,,,,,,,,6.111321531192,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2039,,,,,,,,,,,,0.06000000000000004,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2039,,,,,,,,,,,0.265,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2039,,,,,,,,,,,,,208.59420000000014,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2039,,,,,,,,,,1.580000200747201,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2039,,,,,,,,,,,,,,39.75,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2039,,,,,,,,,,,,,,,,,7.900001003736002,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2040,,,,,,,,,,,,0.2,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2040,,,,,,,,,,,0.4650000000000001,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2040,,,,,,,,,,,,,695.3140000000001,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2040,,,,,,,,,,2.772453182443201,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2040,,,,,,,,,,,,,,69.75000000000001,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2040,,,,,,,,,,,,,,,,,13.862265912216003,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2041,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2041,,,,,,,,,,,0.4650000000000001,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2041,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2041,,,,,,,,,,2.7724531824432006,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2041,,,,,,,,,,,,,,69.75000000000001,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2041,,,,,,,,,,,,,,,,,13.862265912216003,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2042,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2042,,,,,,,,,,,0.4650000000000001,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2042,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2042,,,,,,,,,,2.772453182443201,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2042,,,,,,,,,,,,,,69.75000000000001,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2042,,,,,,,,,,,,,,,,,13.862265912216003,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2043,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2043,,,,,,,,,,,0.4650000000000001,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2043,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2043,,,,,,,,,,2.7724531824432,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2043,,,,,,,,,,,,,,69.75000000000001,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2043,,,,,,,,,,,,,,,,,13.862265912216003,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2044,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2044,,,,,,,,,,,0.4650000000000001,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2044,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2044,,,,,,,,,,2.772453182443201,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2044,,,,,,,,,,,,,,69.75000000000001,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2044,,,,,,,,,,,,,,,,,13.862265912216003,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2045,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2045,,,,,,,,,,,0.4650000000000001,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2045,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2045,,,,,,,,,,2.772453182443201,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2045,,,,,,,,,,,,,,69.75000000000001,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2045,,,,,,,,,,,,,,,,,13.862265912216003,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2046,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2046,,,,,,,,,,,0.4650000000000001,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2046,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2046,,,,,,,,,,2.7724531824432006,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2046,,,,,,,,,,,,,,69.75000000000001,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2046,,,,,,,,,,,,,,,,,13.862265912216003,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2047,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2047,,,,,,,,,,,0.4650000000000001,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2047,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2047,,,,,,,,,,2.738972132684868,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2047,,,,,,,,,,,,,,69.75000000000001,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2047,,,,,,,,,,,,,,,,,13.694860663424341,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2048,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2048,,,,,,,,,,,0.43000000000000005,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2048,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2048,,,,,,,,,,2.5608324678813554,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2048,,,,,,,,,,,,,,64.50000000000001,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2048,,,,,,,,,,,,,,,,,12.804162339406783,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2049,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2049,,,,,,,,,,,0.43000000000000005,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2049,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2049,,,,,,,,,,2.535925880194135,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2049,,,,,,,,,,,,,,64.50000000000001,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2049,,,,,,,,,,,,,,,,,12.679629400970677,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2050,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2050,,,,,,,,,,,0.395,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2050,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2050,,,,,,,,,,2.1580021728,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2050,,,,,,,,,,,,,,59.25000000000001,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,,2050,,,,,,,,,,,,,,,,,10.790010864,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2019,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2020,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2021,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2022,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2023,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2024,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2025,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2026,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2027,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2028,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2029,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2030,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2031,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2032,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2033,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2034,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2035,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2036,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2037,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2038,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2039,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2040,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2041,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2042,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2043,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2044,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2045,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2046,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2047,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2048,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2049,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO002,CO2,2050,,,,,,,,,,,,,,,,0.0,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2019,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2019,,,,,,,,,,,0.0,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2019,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2019,,,,,,,,,,0.0,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2019,,,,,,,,,,,,,,0.0,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2019,,,,,,,,,,,,,,,,,0.0,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2020,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2020,,,,,,,,,,,0.0,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2020,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2020,,,,,,,,,,0.0,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2020,,,,,,,,,,,,,,0.0,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2020,,,,,,,,,,,,,,,,,0.0,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2021,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2021,,,,,,,,,,,0.0,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2021,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2021,,,,,,,,,,0.0,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2021,,,,,,,,,,,,,,0.0,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2021,,,,,,,,,,,,,,,,,0.0,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2022,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2022,,,,,,,,,,,0.0,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2022,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2022,,,,,,,,,,0.0,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2022,,,,,,,,,,,,,,0.0,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2022,,,,,,,,,,,,,,,,,0.0,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2023,,,,,,,,,,,,0.0,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2023,,,,,,,,,,,0.0,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2023,,,,,,,,,,,,,0.0,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2023,,,,,,,,,,0.0,,,,,,,,Scenario1_6
Scenario1,6,RE1,,PWRGEO003,,2023,,,,,,,,,,,,,,0.0,,,,Scenario1_6
